User_ID,QA_ID,Ranking_Strategy,Question,Gold,Pred,F1,BLEU,Metric,Trace_Metric,Text_Mode,TopN,TopIDs,Targets,Category,Context_Tokens,Generation_Latency
0,99,baseline,What motivated Caroline to pursue counseling?,"her own journey and the support she received, and how counseling improved her life",Her own mental health struggles.,0.2105,0.0744,content_event_topic_kw,,content,5,"[11, 21, 15, 12, 2]",[11],4,1264,1.054024
0,100,baseline,What kind of place does Caroline want to create for people?,a safe and inviting place for people to grow,"A safe, inviting place.",0.6154,0.4044,content_event_topic_kw,,content,5,"[51, 48, 42, 11, 60]",[11],4,1991,0.931984
0,101,baseline,Did Melanie make the black and white bowl in the photo?,Yes,"No, she made a different bowl.",0.0000,0.0000,content_event_topic_kw,,content,5,"[45, 13, 38, 25, 9]",[13],4,1745,1.005234
0,102,baseline,What kind of books does Caroline have in her library?,"kids' books - classics, stories from different cultures, educational books","Kids' books, classics, educational.",0.6154,0.4684,content_event_topic_kw,,content,5,"[17, 22, 9, 59, 11]",[17],4,1399,1.368623
0,103,baseline,What was Melanie's favorite book from her childhood?,"""Charlotte's Web""","""Charlotte's Web""",1.0000,1.0000,content_event_topic_kw,,content,5,"[17, 22, 32, 25, 9]",[17],4,1865,0.939536
0,104,baseline,What book did Caroline recommend to Melanie?,"""Becoming Nicole""","""Becoming Nicole"" by Amy Ellis Nutt.",0.5000,0.4444,content_event_topic_kw,,content,5,"[22, 17, 15, 65, 39]",[22],4,1497,0.928046
0,105,baseline,"What did Caroline take away from the book ""Becoming Nicole""?",Lessons on self-acceptance and finding support,Hope for her own path.,0.0000,0.0000,content_event_topic_kw,,content,5,"[22, 65, 55, 9, 48]",[23],4,2302,0.648575
0,106,baseline,What are the new shoes that Melanie got used for?,Running,Running,1.0000,1.0000,content_event_topic_kw,,content,5,"[24, 15, 50, 25, 40]",[24],4,1342,0.891625
0,107,baseline,What is Melanie's reason for getting into running?,To de-stress and clear her mind,To de-stress and clear her mind.,1.0000,0.8571,content_event_topic_kw,,content,5,"[24, 5, 7, 11, 65]",[24],4,2701,1.345719
0,108,baseline,What does Melanie say running has been great for?,Her mental health,Mental health improvement.,0.6667,0.5000,content_event_topic_kw,,content,5,"[24, 5, 7, 28, 15]",[24],4,2591,0.913760
0,109,baseline,What did Mel and her kids make during the pottery workshop?,pots,They made their own pots.,0.3333,0.1667,content_event_topic_kw,,content,5,"[25, 13, 45, 38, 58]",[25],4,1933,0.809739
0,110,baseline,What kind of pot did Mel and her kids make with clay?,a cup with a dog face on it,They made their own pots.,0.0000,0.0000,content_event_topic_kw,,content,5,"[25, 45, 13, 58, 38]",[25],4,1933,0.806957
0,111,baseline,What creative project do Mel and her kids do together besides pottery?,painting,They love painting together.,0.4000,0.2000,content_event_topic_kw,,content,5,"[25, 13, 38, 58, 45]",[25],4,1933,1.007444
0,112,baseline,What did Mel and her kids paint in their latest project in July 2023?,a sunset with a palm tree,Nature-inspired painting.,0.0000,0.0000,content_event_topic_kw,,content,5,"[25, 30, 49, 46, 47]",[25],4,1443,0.781163
0,113,baseline,What did Caroline see at the council meeting for adoption?,many people wanting to create loving homes for children in need,Inspiring and emotional stories.,0.0000,0.0000,content_event_topic_kw,,content,5,"[26, 40, 65, 43, 6]",[26],4,1778,0.959214
0,114,baseline,What do sunflowers represent according to Caroline?,warmth and happiness,Warmth and happiness.,1.0000,0.7500,content_event_topic_kw,,content,5,"[27, 48, 46, 9, 42]",[27],4,1521,0.771869
0,115,baseline,Why are flowers important to Melanie?,They remind her to appreciate the small moments and were a part of her wedding decor,They represent growth and beauty.,0.1905,0.0630,content_event_topic_kw,,content,5,"[27, 38, 9, 48, 5]",[27],4,1918,0.811173
0,116,baseline,What inspired Caroline's painting for the art show?,visiting an LGBTQ center and wanting to capture unity and strength,Her beach visit last week.,0.0000,0.0000,content_event_topic_kw,,content,5,"[46, 35, 49, 42, 55]",[29],4,2237,0.983492
0,117,baseline,How often does Melanie go to the beach with her kids?,once or twice a year,Once or twice a year.,1.0000,0.8333,content_event_topic_kw,,content,5,"[32, 50, 25, 39, 19]",[32],4,1530,0.724422
0,118,baseline,What did Melanie and her family see during their camping trip last year?,Perseid meteor shower,The Perseid meteor shower.,0.8571,0.6000,content_event_topic_kw,,content,5,"[10, 64, 32, 39, 19]",[32],4,1631,0.979483
0,119,baseline,How did Melanie feel while watching the meteor shower?,in awe of the universe,In awe of the universe.,1.0000,0.8333,content_event_topic_kw,,content,5,"[32, 16, 10, 56, 47]",[32],4,1486,1.010005
0,120,baseline,Whose birthday did Melanie celebrate recently?,Melanie's daughter,Melanie's daughter's birthday.,0.7500,0.5000,content_event_topic_kw,,content,5,"[33, 8, 50, 5, 56]",[33],4,1207,1.019767
0,121,baseline,Who performed at the concert at Melanie's daughter's birthday?,Matt Patterson,Matt Patterson,1.0000,1.0000,content_event_topic_kw,,content,5,"[33, 52, 34, 16, 8]",[33],4,1336,0.765743
0,122,baseline,Why did Melanie choose to use colors and patterns in her pottery project?,She wanted to catch the eye and make people smile.,To catch the eye and express feelings.,0.5882,0.5155,content_event_topic_kw,,content,5,"[38, 13, 58, 55, 25]",[38],4,2467,1.160250
0,123,baseline,What pet does Caroline have?,guinea pig,Guinea pig named Oscar.,0.6667,0.4000,content_event_topic_kw,,content,5,"[23, 40, 9, 41, 43]",[40],4,1215,0.872522
0,124,baseline,What pets does Melanie have?,Two cats and a dog,A dog and two cats.,1.0000,0.8333,content_event_topic_kw,,content,5,"[23, 40, 25, 15, 50]",[40],4,1228,1.062976
0,125,baseline,Where did Oliver hide his bone once?,In Melanie's slipper,In Melanie's slipper.,1.0000,0.8000,content_event_topic_kw,,content,5,"[40, 24, 16, 62, 9]",[40],4,1317,0.954890
0,126,baseline,What activity did Caroline used to do with her dad?,Horseback riding,Horseback riding,1.0000,1.0000,content_event_topic_kw,,content,5,"[25, 54, 41, 10, 50]",[41],4,1239,0.842465
0,127,baseline,What did Caroline make for a local church?,a stained glass window,A stained glass window.,1.0000,0.8000,content_event_topic_kw,,content,5,"[48, 9, 51, 45, 46]",[48],4,1654,0.725774
0,128,baseline,What did Caroline find in her neighborhood during her walk?,a rainbow sidewalk,A cool rainbow sidewalk.,0.8571,0.6000,content_event_topic_kw,,content,5,"[9, 49, 48, 56, 50]",[49],4,1658,0.888450
0,129,baseline,Which song motivates Caroline to be courageous?,Brave by Sara Bareilles,"""Brave"" by Sara Bareilles.",1.0000,0.5714,content_event_topic_kw,,content,5,"[52, 7, 48, 63, 22]",[52],4,2349,0.874748
0,130,baseline,Which  classical musicians does Melanie enjoy listening to?,Bach and Mozart,Bach and Mozart,1.0000,1.0000,content_event_topic_kw,,content,5,"[53, 52, 33, 13, 5]",[53],4,1525,0.877105
0,131,baseline,Who is Melanie a fan of in terms of modern music?,Ed Sheeran,Ed Sheeran,1.0000,1.0000,content_event_topic_kw,,content,5,"[53, 52, 33, 34, 49]",[53],4,1557,1.051157
0,132,baseline,How long has Melanie been creating art?,7 years,Seven years.,0.5000,0.3333,content_event_topic_kw,,content,5,"[3, 55, 35, 25, 49]",[55],4,2274,0.843546
0,133,baseline,What precautionary sign did Melanie see at the café?,A sign stating that someone is not being able to leave,Thoughtful signs.,0.0000,0.0000,content_event_topic_kw,,content,5,"[56, 60, 15, 44, 61]",[56],4,1100,1.367997
