User_ID,QA_ID,Ranking_Strategy,Question,Gold,Pred,F1,BLEU,Metric,Trace_Metric,Text_Mode,TopN,TopIDs,Targets,Category,Context_Tokens,Generation_Latency
0,43,baseline,What kind of art does Caroline make?,abstract art,Trans-themed expressive art.,0.3333,0.2500,content_event_topic_kw,,content,5,"[54, 41, 35, 45, 48]","[29, 35]",1,1554,1.367406
0,44,baseline,When is Melanie's daughter's birthday?,13 August,13 August 2023,0.8000,0.6667,content_event_topic_kw,,content,5,"[33, 16, 8, 49, 25]",[33],2,1658,1.105891
0,45,baseline,When did Caroline attend a pride parade in August?,The Friday before 14 August 2023,"August 11, 2023",0.4444,0.3033,content_event_topic_kw,,content,5,"[12, 34, 31, 20, 29]",[34],2,1738,0.794115
0,46,baseline,Would Melanie be considered an ally to the transgender community?,"Yes, she is supportive","Yes, definitely an ally.",0.2500,0.3333,content_event_topic_kw,,content,5,"[20, 7, 47, 31, 34]",[],3,2058,0.841245
0,47,baseline,Who supports Caroline when she has a negative experience?,"Her mentors, family, and friends",Her friends and family.,0.8889,0.5363,content_event_topic_kw,,content,5,"[37, 7, 21, 12, 20]","[7, 37]",1,1791,0.670851
0,48,baseline,What types of pottery have Melanie and her kids made?,"bowls, cup",Pots and bowls.,0.4000,0.2500,content_event_topic_kw,,content,5,"[25, 44, 13, 57, 38]","[13, 25, 38]",1,2067,1.173112
0,49,baseline,When did Caroline and Melanie go to a pride fesetival together?,2022,They didn't go together.,0.0000,0.0000,content_event_topic_kw,,content,5,"[34, 12, 14, 31, 28]",[38],2,1816,1.177441
0,50,baseline,What would Caroline's political leaning likely be?,Liberal,LGBTQ rights advocacy,0.0000,0.0000,content_event_topic_kw,,content,5,"[20, 11, 31, 12, 14]",[37],3,1530,1.081967
0,51,baseline,What has Melanie painted?,"Horse, sunset, sunrise",A lake sunrise.,0.3333,0.1947,content_event_topic_kw,,content,5,"[3, 45, 30, 57, 25]","[2, 25, 40]",1,1281,1.009700
0,52,baseline,What are Melanie's pets' names?,"Oliver, Luna, Bailey",Luna and Oliver.,0.6667,0.3894,content_event_topic_kw,,content,5,"[23, 39, 24, 25, 49]","[24, 39]",1,1884,1.156196
0,53,baseline,When did Caroline apply to adoption agencies?,The week of 23 August 2023,23 August 2023,0.6667,0.3679,content_event_topic_kw,,content,5,"[56, 26, 39, 6, 42]",[39],2,1362,0.949025
0,54,baseline,When did Caroline draw a self-portrait?,The week before 23 August 2023,"Week of 16 August, 2023.",0.5455,0.4286,content_event_topic_kw,,content,5,"[41, 45, 35, 3, 54]",[41],2,1482,0.815261
0,55,baseline,What subject have Caroline and Melanie both painted?,Sunsets,Nature-inspired themes.,0.0000,0.0000,content_event_topic_kw,,content,5,"[30, 45, 3, 25, 41]","[25, 45]",1,1121,1.105197
0,56,baseline,What symbols are important to Caroline?,"Rainbow flag, transgender symbol",Rainbow flag and eagle.,0.5000,0.4000,content_event_topic_kw,,content,5,"[9, 47, 7, 35, 54]","[9, 47]",1,2284,1.677589
0,57,baseline,When did Caroline encounter people on a hike and have a negative experience?,The week before 25 August 2023,"August 18, 2023",0.4444,0.3033,content_event_topic_kw,,content,5,"[37, 43, 10, 55, 12]",[43],2,1392,0.952008
0,58,baseline,When did Melanie make a plate in pottery class?,24 August 2023,24 August 2023,1.0000,1.0000,content_event_topic_kw,,content,5,"[44, 13, 25, 57, 38]",[44],2,2067,0.911792
0,59,baseline,Would Caroline be considered religious?,"Somewhat, but not extremely religious","No, she encountered religious conservatives.",0.2000,0.2857,content_event_topic_kw,,content,5,"[11, 37, 47, 9, 12]","[37, 47, 48]",3,1370,0.855514
0,60,baseline,What instruments does Melanie play?,clarinet and violin,Melanie plays pottery.,0.0000,0.0000,content_event_topic_kw,,content,5,"[52, 51, 33, 13, 49]","[5, 52, 53]",1,2182,1.003570
0,61,baseline,What musical artists/bands has Melanie seen?,"Summer Sounds, Matt Patterson","Matt Patterson, Summer Sounds.",1.0000,0.8333,content_event_topic_kw,,content,5,"[51, 52, 33, 34, 48]","[33, 51, 52]",1,1615,0.933250
0,62,baseline,When did Melanie go to the park?,27 August 2023,No mention of a park visit.,0.0000,0.0000,content_event_topic_kw,,content,5,"[49, 55, 16, 10, 53]","[49, 50]",2,1764,0.961189
0,63,baseline,When is Caroline's youth center putting on a talent show?,September 2023,No mention of a talent show.,0.0000,0.0000,content_event_topic_kw,,content,5,"[50, 29, 33, 48, 58]","[50, 51]",2,1672,0.885593
0,64,baseline,"Would Melanie likely enjoy the song ""The Four Seasons"" by Vivaldi?",Yes; it's classical music,No evidence of preference.,0.0000,0.0000,content_event_topic_kw,,content,5,"[52, 51, 38, 48, 3]","[52, 53]",3,2195,0.872327
0,65,baseline,What are some changes Caroline has faced during her transition journey?,"Changes to her body, losing unsupportive friends",Increased acceptance and support.,0.0000,0.0000,content_event_topic_kw,,content,5,"[18, 7, 12, 54, 20]","[35, 54, 55]",1,1991,0.854003
0,66,baseline,What does Melanie do with her family on hikes?,"Roast marshmallows, tell stories",Roast marshmallows around the campfire.,0.4444,0.3333,content_event_topic_kw,,content,5,"[10, 32, 53, 63, 25]","[32, 53, 54]",1,1696,0.900535
0,67,baseline,When did Caroline go biking with friends?,The weekend before 13 September 2023,No mention of biking.,0.0000,0.0000,content_event_topic_kw,,content,5,"[49, 53, 43, 37, 12]","[53, 54]",2,1260,1.007698
0,68,baseline,How long has Melanie been practicing art?,Since 2016,Since last year.,0.4000,0.2500,content_event_topic_kw,,content,5,"[3, 54, 25, 35, 57]","[54, 55]",2,1761,0.860558
0,69,baseline,What personality traits might Melanie say Caroline has?,"Thoughtful, authentic, driven",Inspiring and dedicated.,0.0000,0.0000,content_event_topic_kw,,content,5,"[15, 11, 7, 64, 14]","[20, 42, 55, 56]",3,2077,0.868253
0,70,baseline,What transgender-specific events has Caroline attended?,"Poetry reading, conference","LGBTQ conference, pride parade.",0.2857,0.3333,content_event_topic_kw,,content,5,"[14, 20, 1, 12, 58]","[51, 52, 58, 59]",1,1255,0.870773
0,71,baseline,What book did Melanie read from Caroline's suggestion?,"""Becoming Nicole""","""Becoming Nicole"" by Amy Ellis Nutt.",0.5000,0.4444,content_event_topic_kw,,content,5,"[22, 17, 39, 15, 64]","[22, 57, 58]",1,1351,1.253421
0,72,baseline,When did Melanie's friend adopt a child?,2022,No specific date mentioned.,0.0000,0.0000,content_event_topic_kw,,content,5,"[56, 39, 64, 42, 26]","[56, 57]",2,1218,0.808872
0,73,baseline,When did Melanie get hurt?,September 2023,No mention of Melanie getting hurt.,0.0000,0.0000,content_event_topic_kw,,content,5,"[60, 43, 61, 15, 5]","[57, 58]",2,1203,1.290259
0,74,baseline,When did Melanie's family go on a roadtrip?,The weekend before 20 October 2023,No roadtrip mentioned.,0.0000,0.0000,content_event_topic_kw,,content,5,"[60, 10, 63, 32, 49]","[60, 61]",2,2022,0.803737
0,75,baseline,How many children does Melanie have?,3,Two children.,0.0000,0.0000,content_event_topic_kw,,content,5,"[8, 25, 49, 6, 33]","[60, 61, 62]",1,2008,0.985658
0,76,baseline,When did Melanie go on a hike after the roadtrip?,19 October 2023,"Last week, June 2023.",0.2857,0.1667,content_event_topic_kw,,content,5,"[10, 43, 63, 49, 60]","[63, 64]",1,1446,0.647188
0,77,baseline,Would Melanie go on another roadtrip soon?,Likely no; since this one went badly,No evidence of a roadtrip.,0.1667,0.1194,content_event_topic_kw,,content,5,"[38, 60, 49, 14, 15]","[60, 61]",3,1953,1.137058
0,78,baseline,What items has Melanie bought?,"Figurines, shoes",No items mentioned.,0.0000,0.0000,content_event_topic_kw,,content,5,"[9, 15, 25, 49, 52]","[24, 64, 65]",1,1846,0.834975
0,79,baseline,When did Caroline pass the adoption interview?,The Friday before 22 October 2023,No information available.,0.0000,0.0000,content_event_topic_kw,,content,5,"[26, 42, 56, 39, 64]","[64, 65]",2,1218,0.717604
0,80,baseline,When did Melanie buy the figurines?,21 October 2023,No mention of figurines.,0.0000,0.0000,content_event_topic_kw,,content,5,"[16, 9, 25, 64, 44]","[64, 65]",2,1292,0.971063
0,81,baseline,Would Caroline want to move back to her home country soon?,No; she's in the process of adopting children.,"No, she's excited for the future.",0.5000,0.4449,content_event_topic_kw,,content,5,"[50, 12, 7, 9, 42]","[64, 65]",3,1685,0.794269
0,82,baseline,What did the charity race raise awareness for?,mental health,Mental health,1.0000,1.0000,content_event_topic_kw,,content,5,"[5, 12, 31, 29, 50]",[5],4,1727,0.815378
0,83,baseline,What did Melanie realize after the charity race?,self-care is important,Self-care is really important.,0.8889,0.6000,content_event_topic_kw,,content,5,"[5, 64, 7, 28, 59]",[5],4,2646,1.822731
0,84,baseline,How does Melanie prioritize self-care?,"by carving out some me-time each day for activities like running, reading, or playing the violin","Running, reading, or playing violin.",0.4545,0.2507,content_event_topic_kw,,content,5,"[5, 4, 11, 21, 15]",[5],4,1227,0.671730
0,85,baseline,What are Caroline's plans for the summer?,researching adoption agencies,Camping and family outing.,0.0000,0.0000,content_event_topic_kw,,content,5,"[6, 14, 50, 38, 12]",[6],4,1787,1.328907
0,86,baseline,What type of individuals does the adoption agency Caroline is considering support?,LGBTQ+ individuals,LGBTQ+ individuals.,1.0000,0.6667,content_event_topic_kw,,content,5,"[6, 56, 64, 26, 42]",[6],4,1368,0.798716
0,87,baseline,Why did Caroline choose the adoption agency?,because of their inclusivity and support for LGBTQ+ individuals,They support LGBTQ+ folks.,0.3077,0.1797,content_event_topic_kw,,content,5,"[56, 6, 26, 39, 64]",[6],4,1598,1.332815
0,88,baseline,What is Caroline excited about in the adoption process?,creating a family for kids who need one,Creating a family for kids.,0.7692,0.5971,content_event_topic_kw,,content,5,"[6, 56, 39, 64, 26]",[6],4,1598,0.854597
0,89,baseline,What does Melanie think about Caroline's decision to adopt?,she thinks Caroline is doing something amazing and will be an awesome mom,Melanie thinks it's amazing.,0.2222,0.1038,content_event_topic_kw,,content,5,"[64, 39, 6, 42, 56]",[6],4,1588,0.736497
0,90,baseline,How long have Mel and her husband been married?,Mel and her husband have been married for 5 years.,5 years,0.3333,0.0111,content_event_topic_kw,,content,5,"[8, 25, 0, 15, 10]",[8],4,1207,0.940490
0,91,baseline,What does Caroline's necklace symbolize?,"love, faith, and strength","Love, faith, and strength.",1.0000,0.8571,content_event_topic_kw,,content,5,"[9, 47, 35, 7, 22]",[9],4,2281,1.233490
0,92,baseline,What country is Caroline's grandma from?,Sweden,Sweden,1.0000,1.0000,content_event_topic_kw,,content,5,"[9, 42, 39, 14, 64]",[9],4,1312,1.208706
0,93,baseline,What was grandma's gift to Caroline?,necklace,A special necklace.,0.5000,0.2500,content_event_topic_kw,,content,5,"[9, 47, 64, 27, 8]",[9],4,1532,1.144537
0,94,baseline,What is Melanie's hand-painted bowl a reminder of?,art and self-expression,Creativity and self-expression.,0.7500,0.5000,content_event_topic_kw,,content,5,"[9, 13, 44, 57, 25]",[9],4,1574,1.044828
0,95,baseline,What did Melanie and her family do while camping?,"explored nature, roasted marshmallows, and went on a hike",Explored nature and roasted marshmallows.,0.7143,0.3622,content_event_topic_kw,,content,5,"[10, 63, 19, 32, 53]",[10],4,1397,0.861209
0,96,baseline,What kind of counseling and mental health services is Caroline interested in pursuing?,"working with trans people, helping them accept themselves and supporting their mental health",Working with trans people.,0.4706,0.1322,content_event_topic_kw,,content,5,"[21, 11, 15, 2, 12]",[11],4,1264,1.057538
0,97,baseline,What workshop did Caroline attend recently?,LGBTQ+ counseling workshop,LGBTQ+ counseling workshop,1.0000,1.0000,content_event_topic_kw,,content,5,"[14, 11, 15, 0, 29]",[11],4,1524,0.814579
0,98,baseline,What was discussed in the LGBTQ+ counseling workshop?,therapeutic methods and how to best work with trans people,Therapeutic methods for trans people.,0.5333,0.3423,content_event_topic_kw,,content,5,"[1, 12, 11, 37, 20]",[11],4,1242,1.518372
0,99,baseline,What motivated Caroline to pursue counseling?,"her own journey and the support she received, and how counseling improved her life",Her own mental health struggles.,0.2105,0.0744,content_event_topic_kw,,content,5,"[11, 21, 15, 12, 2]",[11],4,1264,0.788077
0,100,baseline,What kind of place does Caroline want to create for people?,a safe and inviting place for people to grow,"A safe, inviting place.",0.6154,0.4044,content_event_topic_kw,,content,5,"[50, 47, 41, 11, 6]",[11],4,1578,0.768367
0,101,baseline,Did Melanie make the black and white bowl in the photo?,Yes,"No, she made a different bowl.",0.0000,0.0000,content_event_topic_kw,,content,5,"[44, 13, 25, 9, 57]",[13],4,1574,1.048344
0,102,baseline,What kind of books does Caroline have in her library?,"kids' books - classics, stories from different cultures, educational books","Kids' books, classics, educational.",0.6154,0.4684,content_event_topic_kw,,content,5,"[17, 22, 9, 11, 58]",[17],4,1701,0.941916
0,103,baseline,What was Melanie's favorite book from her childhood?,"""Charlotte's Web""","""Charlotte's Web""",1.0000,1.0000,content_event_topic_kw,,content,5,"[17, 22, 32, 25, 16]",[17],4,1738,0.787607
0,104,baseline,What book did Caroline recommend to Melanie?,"""Becoming Nicole""","""Becoming Nicole"" by Amy Ellis Nutt.",0.5000,0.4444,content_event_topic_kw,,content,5,"[22, 17, 64, 15, 39]",[22],4,1351,0.891942
0,105,baseline,"What did Caroline take away from the book ""Becoming Nicole""?",Lessons on self-acceptance and finding support,Connection and hope for her path.,0.1538,0.1429,content_event_topic_kw,,content,5,"[22, 64, 7, 54, 9]",[23],4,2182,0.821174
0,106,baseline,What are the new shoes that Melanie got used for?,Running,Running,1.0000,1.0000,content_event_topic_kw,,content,5,"[24, 49, 39, 15, 25]",[24],4,1802,0.956951
0,107,baseline,What is Melanie's reason for getting into running?,To de-stress and clear her mind,To de-stress and clear her mind.,1.0000,0.8571,content_event_topic_kw,,content,5,"[24, 5, 7, 11, 64]",[24],4,2429,1.477702
0,108,baseline,What does Melanie say running has been great for?,Her mental health,Mental health improvement.,0.6667,0.5000,content_event_topic_kw,,content,5,"[24, 5, 7, 28, 15]",[24],4,2591,1.434008
0,109,baseline,What did Mel and her kids make during the pottery workshop?,pots,They made their own pots.,0.3333,0.1667,content_event_topic_kw,,content,5,"[25, 13, 44, 57, 38]",[25],4,2067,1.228233
0,110,baseline,What kind of pot did Mel and her kids make with clay?,a cup with a dog face on it,They made their own pots.,0.0000,0.0000,content_event_topic_kw,,content,5,"[25, 13, 44, 57, 38]",[25],4,2067,0.866390
0,111,baseline,What creative project do Mel and her kids do together besides pottery?,painting,They love painting together.,0.4000,0.2000,content_event_topic_kw,,content,5,"[25, 13, 38, 57, 44]",[25],4,2067,1.006829
0,112,baseline,What did Mel and her kids paint in their latest project in July 2023?,a sunset with a palm tree,No painting project mentioned.,0.0000,0.0000,content_event_topic_kw,,content,5,"[38, 57, 29, 51, 56]",[25],4,2622,0.649220
0,113,baseline,What did Caroline see at the council meeting for adoption?,many people wanting to create loving homes for children in need,Many people wanting to adopt.,0.5000,0.2897,content_event_topic_kw,,content,5,"[26, 39, 64, 42, 56]",[26],4,1218,0.844679
0,114,baseline,What do sunflowers represent according to Caroline?,warmth and happiness,Warmth and happiness.,1.0000,0.7500,content_event_topic_kw,,content,5,"[27, 47, 45, 35, 9]",[27],4,1587,0.841269
0,115,baseline,Why are flowers important to Melanie?,They remind her to appreciate the small moments and were a part of her wedding decor,They represent growth and beauty.,0.1905,0.0630,content_event_topic_kw,,content,5,"[27, 38, 9, 47, 5]",[27],4,1916,1.128612
0,116,baseline,What inspired Caroline's painting for the art show?,visiting an LGBTQ center and wanting to capture unity and strength,A beach visit last week.,0.0000,0.0000,content_event_topic_kw,,content,5,"[45, 35, 48, 41, 54]",[29],4,1554,1.270451
0,117,baseline,How often does Melanie go to the beach with her kids?,once or twice a year,Once or twice a year.,1.0000,0.8333,content_event_topic_kw,,content,5,"[32, 49, 25, 19, 10]",[32],4,1989,0.824412
0,118,baseline,What did Melanie and her family see during their camping trip last year?,Perseid meteor shower,The Perseid meteor shower.,0.8571,0.6000,content_event_topic_kw,,content,5,"[32, 38, 8, 51, 3]",[32],4,2576,1.102963
0,119,baseline,How did Melanie feel while watching the meteor shower?,in awe of the universe,In awe of the universe.,1.0000,0.8333,content_event_topic_kw,,content,5,"[32, 16, 10, 55, 46]",[32],4,1899,0.967752
0,120,baseline,Whose birthday did Melanie celebrate recently?,Melanie's daughter,Melanie's daughter's birthday.,0.7500,0.5000,content_event_topic_kw,,content,5,"[33, 8, 49, 5, 55]",[33],4,2080,1.772971
0,121,baseline,Who performed at the concert at Melanie's daughter's birthday?,Matt Patterson,Matt Patterson,1.0000,1.0000,content_event_topic_kw,,content,5,"[33, 51, 34, 16, 8]",[33],4,1437,0.956789
0,122,baseline,Why did Melanie choose to use colors and patterns in her pottery project?,She wanted to catch the eye and make people smile.,To express creativity and emotions.,0.2667,0.2173,content_event_topic_kw,,content,5,"[13, 57, 54, 25, 44]",[38],4,1583,0.896986
0,123,baseline,What pet does Caroline have?,guinea pig,Guinea pig named Oscar.,0.6667,0.4000,content_event_topic_kw,,content,5,"[23, 39, 9, 40, 42]",[39],4,1215,1.126628
0,124,baseline,What pets does Melanie have?,Two cats and a dog,A pup and a kitty.,0.4000,0.3333,content_event_topic_kw,,content,5,"[23, 39, 25, 24, 15]",[39],4,1448,0.902621
0,125,baseline,Where did Oliver hide his bone once?,In Melanie's slipper,In Melanie's slipper.,1.0000,0.8000,content_event_topic_kw,,content,5,"[39, 24, 16, 61, 9]",[39],4,1458,0.776602
0,126,baseline,What activity did Caroline used to do with her dad?,Horseback riding,Horseback riding,1.0000,1.0000,content_event_topic_kw,,content,5,"[25, 53, 40, 10, 49]",[40],4,1559,0.954752
0,127,baseline,What did Caroline make for a local church?,a stained glass window,No information available.,0.0000,0.0000,content_event_topic_kw,,content,5,"[47, 9, 50, 44, 45]","[47, 48]",4,1011,0.867039
0,128,baseline,What did Caroline find in her neighborhood during her walk?,a rainbow sidewalk,A cool rainbow sidewalk.,0.8571,0.6000,content_event_topic_kw,,content,5,"[9, 48, 47, 49, 50]","[48, 49]",4,1467,0.863632
0,129,baseline,Which song motivates Caroline to be courageous?,Brave by Sara Bareilles,The memories do not mention a specific song.,0.0000,0.0000,content_event_topic_kw,,content,5,"[51, 7, 62, 47, 22]","[51, 52]",4,2205,1.131812
0,130,baseline,Which  classical musicians does Melanie enjoy listening to?,Bach and Mozart,Melanie enjoys listening to violin music.,0.0000,0.0000,content_event_topic_kw,,content,5,"[52, 51, 33, 13, 5]","[52, 53]",4,1927,1.367960
0,131,baseline,Who is Melanie a fan of in terms of modern music?,Ed Sheeran,Matt Patterson,0.0000,0.0000,content_event_topic_kw,,content,5,"[52, 51, 33, 34, 48]","[52, 53]",4,1615,0.894675
0,132,baseline,How long has Melanie been creating art?,7 years,Since last year.,0.0000,0.0000,content_event_topic_kw,,content,5,"[3, 54, 35, 25, 48]","[54, 55]",4,1591,0.862000
