User_ID,QA_ID,Ranking_Strategy,Question,Gold,Pred,F1,BLEU,Metric,Trace_Metric,Text_Mode,TopN,TopIDs,Targets,Category,Context_Tokens,Generation_Latency
0,17,baseline,When is Caroline going to the transgender conference?,July 2023,July 2023,1.0000,1.0000,content_event_topic_kw,,content,5,"[14, 20, 12, 1, 58]",[14],2,1255,0.787257
0,18,baseline,Where has Melanie camped?,"beach, mountains, forest",In the mountains and at the beach.,0.4000,0.2500,content_event_topic_kw,,content,5,"[19, 10, 63, 32, 49]","[10, 19, 28]",1,1821,0.972276
0,19,baseline,What do Melanie's kids like?,"dinosaurs, nature",Dinosaurs and pottery.,0.4000,0.2500,content_event_topic_kw,,content,5,"[25, 16, 61, 49, 32]","[10, 16]",1,2148,0.932275
0,20,baseline,When did Melanie go to the museum?,5 July 2023,5 July 2023,1.0000,1.0000,content_event_topic_kw,,content,5,"[16, 49, 46, 55, 59]",[16],2,1700,0.976436
0,21,baseline,When did Caroline have a picnic?,The week before 6 July 2023,"Last week from July 6, 2023.",0.6667,0.5000,content_event_topic_kw,,content,5,"[10, 49, 45, 33, 18]",[18],2,1527,0.815616
0,22,baseline,Would Caroline likely have Dr. Seuss books on her bookshelf?,"Yes, since she collects classic children's books","Yes, likely has Dr. Seuss books.",0.2857,0.3309,content_event_topic_kw,,content,5,"[17, 22, 39, 9, 52]",[17],3,1585,0.891055
0,23,baseline,What books has Melanie read?,"""Nothing is Impossible"", ""Charlotte's Web""",No specific books mentioned.,0.0000,0.0000,content_event_topic_kw,,content,5,"[22, 17, 15, 49, 52]","[17, 22]",1,1662,1.229930
0,24,baseline,What does Melanie do to destress?,"Running, pottery",Running longer distances.,0.4000,0.2500,content_event_topic_kw,,content,5,"[24, 4, 5, 57, 15]","[13, 24]",1,1322,0.933026
0,25,baseline,When did Caroline go to the LGBTQ conference?,10 July 2023,"10 July, 2023",1.0000,0.7500,content_event_topic_kw,,content,5,"[12, 20, 14, 1, 34]",[20],2,959,1.019650
0,26,baseline,"When did Melanie read the book ""nothing is impossible""?",2022,"Last year, 2022.",0.5000,0.2000,content_event_topic_kw,,content,5,"[22, 17, 64, 7, 51]",[22],2,2345,0.802555
0,27,baseline,Would Caroline pursue writing as a career option?,"LIkely no; though she likes reading, she wants to be a counselor","No, she prefers counseling.",0.2500,0.1318,content_event_topic_kw,,content,5,"[21, 11, 15, 50, 22]","[21, 22]",3,1208,1.552633
0,28,baseline,When did Caroline go to the adoption meeting?,The friday before 15 July 2023,"7 July, 2023",0.4444,0.3033,content_event_topic_kw,,content,5,"[26, 42, 39, 56, 64]",[26],2,1218,0.810394
0,29,baseline,When did Melanie go to the pottery workshop?,The Friday before 15 July 2023,"7 July, 2023",0.4444,0.3033,content_event_topic_kw,,content,5,"[44, 13, 25, 57, 38]",[25],2,2067,1.014337
0,30,baseline,Would Melanie be considered a member of the LGBTQ community?,"Likely no, she does not refer to herself as part of it","No, there's no evidence.",0.1176,0.1212,content_event_topic_kw,,content,5,"[31, 20, 34, 7, 12]",[],3,2022,1.067000
0,31,baseline,When did Melanie go camping in June?,The week before 27 June 2023,June 2023,0.5000,0.1353,content_event_topic_kw,,content,5,"[10, 19, 63, 32, 53]",[10],2,1397,0.689935
0,32,baseline,What LGBTQ+ events has Caroline participated in?,"Pride parade, school speech, support group","Pride parade, LGBTQ conference, mentorship program.",0.3333,0.4444,content_event_topic_kw,,content,5,"[31, 12, 20, 1, 29]","[1, 7, 12, 28]",1,1685,1.252702
0,33,baseline,When did Caroline go to a pride parade during the summer?,The week before 3 July 2023,"August 11, 2023",0.2222,0.1516,content_event_topic_kw,,content,5,"[12, 34, 31, 29, 20]",[12],2,1738,1.288355
0,34,baseline,What events has Caroline participated in to help children?,"Mentoring program, school speech",Mentorship program for LGBTQ youth.,0.2222,0.1667,content_event_topic_kw,,content,5,"[50, 6, 17, 29, 33]","[7, 29]",1,1659,1.152390
0,35,baseline,When did Melanie go camping in July?,two weekends before 17 July 2023,Melanie went camping on 6 July 2023.,0.3077,0.2500,content_event_topic_kw,,content,5,"[10, 19, 32, 63, 53]",[29],2,1397,0.945572
0,36,baseline,When did Caroline join a mentorship program?,The weekend before 17 July 2023,"Last weekend, 8-9 July 2023.",0.5000,0.4286,content_event_topic_kw,,content,5,"[29, 21, 12, 11, 56]",[29],2,1737,0.960931
0,37,baseline,What did Melanie paint recently?,sunset,A lake sunrise.,0.0000,0.0000,content_event_topic_kw,,content,5,"[3, 45, 30, 57, 25]",[],1,1281,1.225101
0,38,baseline,What activities has Melanie done with her family?,"Pottery, painting, camping, museum, swimming, hiking","Pottery, camping, painting, beach trips.",0.5455,0.5338,content_event_topic_kw,,content,5,"[25, 10, 32, 8, 49]","[4, 7, 16, 25, 29]",1,2265,1.167294
0,39,baseline,In what ways is Caroline participating in the LGBTQ community?,"Joining activist group, going to pride parades, participating in an art show, mentoring program",Attending pride parades and mentoring youth.,0.3000,0.1027,content_event_topic_kw,,content,5,"[12, 20, 31, 29, 7]","[12, 29, 31]",1,2499,0.814656
0,40,baseline,How many times has Melanie gone to the beach in 2023?,2,Once in 2023.,0.0000,0.0000,content_event_topic_kw,,content,5,"[32, 49, 45, 19, 14]","[19, 32]",1,1806,1.059105
0,41,baseline,When did Caroline join a new activist group?,The Tuesday before 20 July 2023,"13 July, 2023",0.4444,0.3033,content_event_topic_kw,,content,5,"[31, 20, 12, 50, 29]",[31],2,1679,1.070877
0,42,baseline,Would Melanie be more interested in going to a national park or a theme park?,National park; she likes the outdoors,National park,0.5000,0.0821,content_event_topic_kw,,content,5,"[49, 38, 10, 16, 53]",[32],3,1909,0.912951
0,43,baseline,What kind of art does Caroline make?,abstract art,Trans-themed expressive art.,0.3333,0.2500,content_event_topic_kw,,content,5,"[54, 41, 35, 45, 48]","[29, 35]",1,1554,0.868390
0,44,baseline,When is Melanie's daughter's birthday?,13 August,13 August 2023,0.8000,0.6667,content_event_topic_kw,,content,5,"[33, 16, 8, 49, 25]",[33],2,1658,0.871635
0,45,baseline,When did Caroline attend a pride parade in August?,The Friday before 14 August 2023,"August 11, 2023",0.4444,0.3033,content_event_topic_kw,,content,5,"[12, 34, 31, 20, 29]",[34],2,1738,1.256167
0,46,baseline,Would Melanie be considered an ally to the transgender community?,"Yes, she is supportive","Yes, definitely an ally.",0.2500,0.3333,content_event_topic_kw,,content,5,"[20, 7, 47, 31, 34]",[],3,2058,1.888944
0,47,baseline,Who supports Caroline when she has a negative experience?,"Her mentors, family, and friends",Her friends and family.,0.8889,0.5363,content_event_topic_kw,,content,5,"[37, 7, 21, 12, 20]","[7, 37]",1,1791,1.060665
0,48,baseline,What types of pottery have Melanie and her kids made?,"bowls, cup",Pots and a bowl.,0.0000,0.0000,content_event_topic_kw,,content,5,"[25, 44, 13, 57, 38]","[13, 25, 38]",1,2067,0.853668
0,49,baseline,When did Caroline and Melanie go to a pride fesetival together?,2022,They didn't go together.,0.0000,0.0000,content_event_topic_kw,,content,5,"[34, 12, 14, 31, 28]",[38],2,1816,0.956441
0,50,baseline,What would Caroline's political leaning likely be?,Liberal,LGBTQ rights advocate,0.0000,0.0000,content_event_topic_kw,,content,5,"[20, 11, 31, 12, 14]",[37],3,1530,1.074185
0,51,baseline,What has Melanie painted?,"Horse, sunset, sunrise",A lake sunrise.,0.3333,0.1947,content_event_topic_kw,,content,5,"[3, 45, 30, 57, 25]","[2, 25, 40]",1,1281,0.834774
0,52,baseline,What are Melanie's pets' names?,"Oliver, Luna, Bailey",Luna and Oliver.,0.6667,0.3894,content_event_topic_kw,,content,5,"[23, 39, 24, 25, 49]","[24, 39]",1,1884,1.148048
0,53,baseline,When did Caroline apply to adoption agencies?,The week of 23 August 2023,23 August 2023,0.6667,0.3679,content_event_topic_kw,,content,5,"[56, 26, 39, 6, 42]",[39],2,1362,1.289527
0,54,baseline,When did Caroline draw a self-portrait?,The week before 23 August 2023,"Week of 16 August, 2023",0.5455,0.5000,content_event_topic_kw,,content,5,"[41, 45, 35, 3, 54]",[41],2,1482,1.126539
0,55,baseline,What subject have Caroline and Melanie both painted?,Sunsets,Nature-inspired themes.,0.0000,0.0000,content_event_topic_kw,,content,5,"[30, 45, 3, 25, 41]","[25, 45]",1,1121,0.963179
0,56,baseline,What symbols are important to Caroline?,"Rainbow flag, transgender symbol",Rainbow flag and eagle.,0.5000,0.4000,content_event_topic_kw,,content,5,"[9, 47, 7, 35, 54]","[9, 47]",1,2284,1.017920
0,57,baseline,When did Caroline encounter people on a hike and have a negative experience?,The week before 25 August 2023,August 2023,0.5000,0.1353,content_event_topic_kw,,content,5,"[37, 43, 10, 55, 12]",[43],2,1392,0.982862
0,58,baseline,When did Melanie make a plate in pottery class?,24 August 2023,24 August 2023,1.0000,1.0000,content_event_topic_kw,,content,5,"[44, 13, 25, 57, 38]",[44],2,2067,0.846103
0,59,baseline,Would Caroline be considered religious?,"Somewhat, but not extremely religious","No, Caroline is not religious.",0.4000,0.4286,content_event_topic_kw,,content,5,"[11, 37, 47, 9, 12]","[37, 47, 48]",3,1370,1.518149
0,60,baseline,What instruments does Melanie play?,clarinet and violin,Melanie plays pottery.,0.0000,0.0000,content_event_topic_kw,,content,5,"[52, 51, 33, 13, 49]","[5, 52, 53]",1,2182,0.851027
0,61,baseline,What musical artists/bands has Melanie seen?,"Summer Sounds, Matt Patterson","Matt Patterson, Summer Sounds",1.0000,1.0000,content_event_topic_kw,,content,5,"[51, 52, 33, 34, 48]","[33, 51, 52]",1,1615,1.099314
0,62,baseline,When did Melanie go to the park?,27 August 2023,No mention of a park visit.,0.0000,0.0000,content_event_topic_kw,,content,5,"[49, 55, 16, 10, 53]","[49, 50]",2,1764,1.471393
0,63,baseline,When is Caroline's youth center putting on a talent show?,September 2023,No mention of a talent show.,0.0000,0.0000,content_event_topic_kw,,content,5,"[50, 29, 33, 48, 58]","[50, 51]",2,1672,1.035283
0,64,baseline,"Would Melanie likely enjoy the song ""The Four Seasons"" by Vivaldi?",Yes; it's classical music,No evidence suggests enjoyment.,0.0000,0.0000,content_event_topic_kw,,content,5,"[52, 51, 38, 48, 3]","[52, 53]",3,2195,0.813556
0,65,baseline,What are some changes Caroline has faced during her transition journey?,"Changes to her body, losing unsupportive friends",Support from friends and family.,0.1667,0.1194,content_event_topic_kw,,content,5,"[18, 7, 12, 54, 20]","[35, 54, 55]",1,1991,1.327422
0,66,baseline,What does Melanie do with her family on hikes?,"Roast marshmallows, tell stories",Roast marshmallows around the campfire.,0.4444,0.3333,content_event_topic_kw,,content,5,"[10, 32, 53, 63, 25]","[32, 53, 54]",1,1696,0.884352
0,67,baseline,When did Caroline go biking with friends?,The weekend before 13 September 2023,No mention of biking.,0.0000,0.0000,content_event_topic_kw,,content,5,"[49, 53, 43, 37, 12]","[53, 54]",2,1260,0.940125
0,68,baseline,How long has Melanie been practicing art?,Since 2016,Since last year.,0.4000,0.2500,content_event_topic_kw,,content,5,"[3, 54, 25, 35, 57]","[54, 55]",2,1761,0.984204
0,69,baseline,What personality traits might Melanie say Caroline has?,"Thoughtful, authentic, driven","Inspiring, dedicated, passionate.",0.0000,0.3333,content_event_topic_kw,,content,5,"[15, 11, 7, 64, 14]","[20, 42, 55, 56]",3,2077,1.030398
0,70,baseline,What transgender-specific events has Caroline attended?,"Poetry reading, conference","LGBTQ conference, pride parade.",0.2857,0.3333,content_event_topic_kw,,content,5,"[14, 20, 1, 12, 58]","[51, 52, 58, 59]",1,1255,0.741369
0,71,baseline,What book did Melanie read from Caroline's suggestion?,"""Becoming Nicole""","""Becoming Nicole"" by Amy Ellis Nutt.",0.5000,0.4444,content_event_topic_kw,,content,5,"[22, 17, 39, 15, 64]","[22, 57, 58]",1,1351,1.232993
0,72,baseline,When did Melanie's friend adopt a child?,2022,No adoption date mentioned.,0.0000,0.0000,content_event_topic_kw,,content,5,"[56, 39, 64, 42, 26]","[56, 57]",2,1218,0.862672
0,73,baseline,When did Melanie get hurt?,September 2023,No mention of Melanie getting hurt.,0.0000,0.0000,content_event_topic_kw,,content,5,"[60, 43, 61, 15, 5]","[57, 58]",2,1203,1.055938
0,74,baseline,When did Melanie's family go on a roadtrip?,The weekend before 20 October 2023,No roadtrip mentioned.,0.0000,0.0000,content_event_topic_kw,,content,5,"[60, 10, 63, 32, 49]","[60, 61]",2,2022,1.010741
0,75,baseline,How many children does Melanie have?,3,Two children.,0.0000,0.0000,content_event_topic_kw,,content,5,"[8, 25, 49, 6, 33]","[60, 61, 62]",1,2008,0.871728
0,76,baseline,When did Melanie go on a hike after the roadtrip?,19 October 2023,"Last week from June 27, 2023.",0.2222,0.1250,content_event_topic_kw,,content,5,"[10, 43, 63, 49, 60]","[63, 64]",1,1446,0.786789
0,77,baseline,Would Melanie go on another roadtrip soon?,Likely no; since this one went badly,No evidence of a roadtrip.,0.1667,0.1194,content_event_topic_kw,,content,5,"[38, 60, 49, 14, 15]","[60, 61]",3,1953,0.951147
0,78,baseline,What items has Melanie bought?,"Figurines, shoes",No items mentioned.,0.0000,0.0000,content_event_topic_kw,,content,5,"[9, 15, 25, 49, 52]","[24, 64, 65]",1,1846,1.148361
0,79,baseline,When did Caroline pass the adoption interview?,The Friday before 22 October 2023,No information available.,0.0000,0.0000,content_event_topic_kw,,content,5,"[26, 42, 56, 39, 64]","[64, 65]",2,1218,0.824401
0,80,baseline,When did Melanie buy the figurines?,21 October 2023,No mention of figurines.,0.0000,0.0000,content_event_topic_kw,,content,5,"[16, 9, 25, 64, 44]","[64, 65]",2,1292,0.829791
0,81,baseline,Would Caroline want to move back to her home country soon?,No; she's in the process of adopting children.,"No, she feels rooted here.",0.2857,0.2420,content_event_topic_kw,,content,5,"[50, 12, 7, 9, 42]","[64, 65]",3,1685,1.110909
0,82,baseline,What did the charity race raise awareness for?,mental health,Mental health,1.0000,1.0000,content_event_topic_kw,,content,5,"[5, 12, 31, 29, 50]",[5],4,1727,1.131566
0,83,baseline,What did Melanie realize after the charity race?,self-care is important,Self-care is really important.,0.8889,0.6000,content_event_topic_kw,,content,5,"[5, 64, 7, 28, 59]",[5],4,2646,0.926148
0,84,baseline,How does Melanie prioritize self-care?,"by carving out some me-time each day for activities like running, reading, or playing the violin","Running, reading, or playing violin.",0.4545,0.2507,content_event_topic_kw,,content,5,"[5, 4, 11, 21, 15]",[5],4,1227,0.897147
0,85,baseline,What are Caroline's plans for the summer?,researching adoption agencies,Camping and family outing.,0.0000,0.0000,content_event_topic_kw,,content,5,"[6, 14, 50, 38, 12]",[6],4,1787,0.812045
0,86,baseline,What type of individuals does the adoption agency Caroline is considering support?,LGBTQ+ individuals,LGBTQ+ individuals.,1.0000,0.6667,content_event_topic_kw,,content,5,"[6, 56, 64, 26, 42]",[6],4,1368,1.041083
0,87,baseline,Why did Caroline choose the adoption agency?,because of their inclusivity and support for LGBTQ+ individuals,They support LGBTQ+ folks.,0.3077,0.1797,content_event_topic_kw,,content,5,"[56, 6, 26, 39, 64]",[6],4,1598,0.920860
0,88,baseline,What is Caroline excited about in the adoption process?,creating a family for kids who need one,Creating a family for kids.,0.7692,0.5971,content_event_topic_kw,,content,5,"[6, 56, 39, 64, 26]",[6],4,1598,0.977162
0,89,baseline,What does Melanie think about Caroline's decision to adopt?,she thinks Caroline is doing something amazing and will be an awesome mom,Melanie thinks it's amazing.,0.2222,0.1038,content_event_topic_kw,,content,5,"[64, 39, 6, 42, 56]",[6],4,1588,1.853300
0,90,baseline,How long have Mel and her husband been married?,Mel and her husband have been married for 5 years.,5 years,0.3333,0.0111,content_event_topic_kw,,content,5,"[8, 25, 0, 15, 10]",[8],4,1207,0.917492
0,91,baseline,What does Caroline's necklace symbolize?,"love, faith, and strength","Love, faith, and strength.",1.0000,0.8571,content_event_topic_kw,,content,5,"[9, 47, 35, 7, 22]",[9],4,2281,0.931545
0,92,baseline,What country is Caroline's grandma from?,Sweden,Sweden,1.0000,1.0000,content_event_topic_kw,,content,5,"[9, 42, 39, 14, 64]",[9],4,1312,0.682644
0,93,baseline,What was grandma's gift to Caroline?,necklace,A special necklace.,0.5000,0.2500,content_event_topic_kw,,content,5,"[9, 47, 64, 27, 8]",[9],4,1532,1.140738
0,94,baseline,What is Melanie's hand-painted bowl a reminder of?,art and self-expression,Creativity and self-expression.,0.7500,0.5000,content_event_topic_kw,,content,5,"[9, 13, 44, 57, 25]",[9],4,1574,0.918778
0,95,baseline,What did Melanie and her family do while camping?,"explored nature, roasted marshmallows, and went on a hike",Explored nature and roasted marshmallows.,0.7143,0.3622,content_event_topic_kw,,content,5,"[10, 63, 19, 32, 53]",[10],4,1397,0.998180
0,96,baseline,What kind of counseling and mental health services is Caroline interested in pursuing?,"working with trans people, helping them accept themselves and supporting their mental health",Working with trans people.,0.4706,0.1322,content_event_topic_kw,,content,5,"[21, 11, 15, 2, 12]",[11],4,1264,0.954814
0,97,baseline,What workshop did Caroline attend recently?,LGBTQ+ counseling workshop,LGBTQ+ counseling workshop,1.0000,1.0000,content_event_topic_kw,,content,5,"[14, 11, 15, 0, 29]",[11],4,1524,1.389292
0,98,baseline,What was discussed in the LGBTQ+ counseling workshop?,therapeutic methods and how to best work with trans people,Therapeutic methods for trans people.,0.5333,0.3423,content_event_topic_kw,,content,5,"[1, 12, 11, 37, 20]",[11],4,1242,0.878117
0,99,baseline,What motivated Caroline to pursue counseling?,"her own journey and the support she received, and how counseling improved her life",Her own mental health struggles.,0.2105,0.0744,content_event_topic_kw,,content,5,"[11, 21, 15, 12, 2]",[11],4,1264,1.007843
0,100,baseline,What kind of place does Caroline want to create for people?,a safe and inviting place for people to grow,"A safe, inviting place.",0.6154,0.4044,content_event_topic_kw,,content,5,"[50, 47, 41, 11, 6]",[11],4,1578,0.915788
0,101,baseline,Did Melanie make the black and white bowl in the photo?,Yes,"No, she made a different bowl.",0.0000,0.0000,content_event_topic_kw,,content,5,"[44, 13, 25, 9, 57]",[13],4,1574,0.938675
0,102,baseline,What kind of books does Caroline have in her library?,"kids' books - classics, stories from different cultures, educational books","Kids' books, classics, educational.",0.6154,0.4684,content_event_topic_kw,,content,5,"[17, 22, 9, 11, 58]",[17],4,1701,1.650554
0,103,baseline,What was Melanie's favorite book from her childhood?,"""Charlotte's Web""","""Charlotte's Web""",1.0000,1.0000,content_event_topic_kw,,content,5,"[17, 22, 32, 25, 16]",[17],4,1738,0.941399
0,104,baseline,What book did Caroline recommend to Melanie?,"""Becoming Nicole""","""Becoming Nicole"" by Amy Ellis Nutt.",0.5000,0.4444,content_event_topic_kw,,content,5,"[22, 17, 64, 15, 39]",[22],4,1351,1.948619
0,105,baseline,"What did Caroline take away from the book ""Becoming Nicole""?",Lessons on self-acceptance and finding support,Connection and hope for her path.,0.1538,0.1429,content_event_topic_kw,,content,5,"[22, 64, 7, 54, 9]",[23],4,2182,0.938884
0,106,baseline,What are the new shoes that Melanie got used for?,Running,Running,1.0000,1.0000,content_event_topic_kw,,content,5,"[24, 49, 39, 15, 25]",[24],4,1802,1.248015
0,107,baseline,What is Melanie's reason for getting into running?,To de-stress and clear her mind,To de-stress and clear her mind.,1.0000,0.8571,content_event_topic_kw,,content,5,"[24, 5, 7, 11, 64]",[24],4,2429,0.964852
0,108,baseline,What does Melanie say running has been great for?,Her mental health,Mental health improvement.,0.6667,0.5000,content_event_topic_kw,,content,5,"[24, 5, 7, 28, 15]",[24],4,2591,0.799039
0,109,baseline,What did Mel and her kids make during the pottery workshop?,pots,They made their own pots.,0.3333,0.1667,content_event_topic_kw,,content,5,"[25, 13, 44, 57, 38]",[25],4,2067,1.532721
0,110,baseline,What kind of pot did Mel and her kids make with clay?,a cup with a dog face on it,They made their own pots.,0.0000,0.0000,content_event_topic_kw,,content,5,"[25, 13, 44, 57, 38]",[25],4,2067,1.189461
0,111,baseline,What creative project do Mel and her kids do together besides pottery?,painting,They love painting together.,0.4000,0.2000,content_event_topic_kw,,content,5,"[25, 13, 38, 57, 44]",[25],4,2067,1.372074
0,112,baseline,What did Mel and her kids paint in their latest project in July 2023?,a sunset with a palm tree,Nature-inspired painting.,0.0000,0.0000,content_event_topic_kw,,content,5,"[25, 30, 48, 45, 38]",[25],4,1727,1.142364
0,113,baseline,What did Caroline see at the council meeting for adoption?,many people wanting to create loving homes for children in need,Many people wanting to adopt.,0.5000,0.2897,content_event_topic_kw,,content,5,"[26, 39, 64, 42, 56]",[26],4,1218,1.108074
0,114,baseline,What do sunflowers represent according to Caroline?,warmth and happiness,Warmth and happiness.,1.0000,0.7500,content_event_topic_kw,,content,5,"[27, 47, 45, 35, 9]",[27],4,1587,1.303036
0,115,baseline,Why are flowers important to Melanie?,They remind her to appreciate the small moments and were a part of her wedding decor,They represent growth and beauty.,0.1905,0.0630,content_event_topic_kw,,content,5,"[27, 38, 9, 47, 5]",[27],4,1916,0.981585
0,116,baseline,What inspired Caroline's painting for the art show?,visiting an LGBTQ center and wanting to capture unity and strength,A beach visit last week.,0.0000,0.0000,content_event_topic_kw,,content,5,"[45, 35, 48, 41, 54]",[29],4,1554,1.634182
0,117,baseline,How often does Melanie go to the beach with her kids?,once or twice a year,Once or twice a year.,1.0000,0.8333,content_event_topic_kw,,content,5,"[32, 49, 25, 19, 10]",[32],4,1989,1.394111
0,118,baseline,What did Melanie and her family see during their camping trip last year?,Perseid meteor shower,The Perseid meteor shower.,0.8571,0.6000,content_event_topic_kw,,content,5,"[10, 63, 32, 19, 53]",[32],4,1397,0.965654
0,119,baseline,How did Melanie feel while watching the meteor shower?,in awe of the universe,In awe of the universe.,1.0000,0.8333,content_event_topic_kw,,content,5,"[32, 16, 10, 55, 46]",[32],4,1899,0.891450
0,120,baseline,Whose birthday did Melanie celebrate recently?,Melanie's daughter,Melanie's daughter's birthday.,0.7500,0.5000,content_event_topic_kw,,content,5,"[33, 8, 49, 5, 55]",[33],4,2080,0.937969
0,121,baseline,Who performed at the concert at Melanie's daughter's birthday?,Matt Patterson,Matt Patterson,1.0000,1.0000,content_event_topic_kw,,content,5,"[33, 51, 34, 16, 8]",[33],4,1437,0.843044
0,122,baseline,Why did Melanie choose to use colors and patterns in her pottery project?,She wanted to catch the eye and make people smile.,To express creativity and emotions.,0.2667,0.2173,content_event_topic_kw,,content,5,"[13, 57, 54, 25, 44]",[38],4,1583,1.192931
0,123,baseline,What pet does Caroline have?,guinea pig,Guinea pig named Oscar.,0.6667,0.4000,content_event_topic_kw,,content,5,"[23, 39, 9, 40, 42]",[39],4,1215,1.125161
0,124,baseline,What pets does Melanie have?,Two cats and a dog,A pup and a kitty.,0.4000,0.3333,content_event_topic_kw,,content,5,"[23, 39, 25, 24, 15]",[39],4,1448,1.565590
0,125,baseline,Where did Oliver hide his bone once?,In Melanie's slipper,In Melanie's slipper.,1.0000,0.8000,content_event_topic_kw,,content,5,"[39, 24, 16, 61, 9]",[39],4,1458,1.019642
0,126,baseline,What activity did Caroline used to do with her dad?,Horseback riding,Horseback riding,1.0000,1.0000,content_event_topic_kw,,content,5,"[25, 53, 40, 10, 49]",[40],4,1559,1.037802
0,127,baseline,What did Caroline make for a local church?,a stained glass window,No information available.,0.0000,0.0000,content_event_topic_kw,,content,5,"[47, 9, 50, 44, 45]","[47, 48]",4,1011,1.152441
0,128,baseline,What did Caroline find in her neighborhood during her walk?,a rainbow sidewalk,A cool rainbow sidewalk.,0.8571,0.6000,content_event_topic_kw,,content,5,"[9, 48, 47, 49, 50]","[48, 49]",4,1467,1.460954
0,129,baseline,Which song motivates Caroline to be courageous?,Brave by Sara Bareilles,The memories do not mention a specific song.,0.0000,0.0000,content_event_topic_kw,,content,5,"[51, 7, 62, 47, 22]","[51, 52]",4,2205,1.294220
0,130,baseline,Which  classical musicians does Melanie enjoy listening to?,Bach and Mozart,Melanie enjoys listening to violin music.,0.0000,0.0000,content_event_topic_kw,,content,5,"[52, 51, 33, 13, 5]","[52, 53]",4,1927,1.233237
0,131,baseline,Who is Melanie a fan of in terms of modern music?,Ed Sheeran,Matt Patterson,0.0000,0.0000,content_event_topic_kw,,content,5,"[52, 51, 33, 34, 48]","[52, 53]",4,1615,0.793508
0,132,baseline,How long has Melanie been creating art?,7 years,Since last year.,0.0000,0.0000,content_event_topic_kw,,content,5,"[3, 54, 35, 25, 48]","[54, 55]",4,1591,1.098492
